Sr No.,text,label
8538,"Listen, um...",0
8539,I'm sorry.,4
8540,": Yeah, um...  You know you, you should just forget about what I said under the bridge, I was talkin'",0
8541,"That's right, I don't... But I was, I was drunk on you!",4
8542,"Okay, yeah, so it's not gonna work.",0
8543,"If it was, would you stop hanging out with her?",0
8544,"Um, then yes, it's 'cause of Phoebe! So, you know, it's either her or me.",3
8545,"You know...  You're gonna be really, really hard to get over.",4
8546,"By the way, the week before your wedding you may not see a lot of me.",0
8547,"Oh, hello liar.",3
8548,"Look, I-I'm really sorry I let go of the bike.",4
8549,I could've been killed I hope you know!,3
8550,"I know. I know. But, can we please try it again? Huh? I mean, you were",4
8551,"Well, I would love to but…the bike got stolen and the police have no suspects.",1
8552,Phoebe.,0
8553,What?!  What the hell?!,3
8554,"All right, y'know what?",3
8555,"If you are not going to learn how to ride this bike then I'm sorry, I'm just gonna have to take it back.",3
8556,What?! Why?!,2
8557,"Because! Because, it-it-it's… It'd be like you having this guitar  and-and never playing it. Okay, this guitar",3
8558,"All right. If you care enough to make up that load of crap, okay.",3
8559,Great! Great!  You're making the bike very happy.,1
8560,Okay Ross!  Please don't die!,3
8561,How could you have kept all of this from me?,6
8562,"I was going to tell you, but",0
8563,But what?! You figured you'd get what you wanted and then dump her like you dumped Rachel!,3
8564,Hey! I did not dump Rachel!  Nor are we still together.  Can I just…  Why don't we just let the machine get that?,3
8565,Hey Ross. It's Joey. There's a hooker over here and we thought maybe you'd know something about it.,0
8566,"No! No! No! No! No! I-I-I-I....I need to, I need to lie down.",0
8567,Everything on your application looks really good....Ohh!,1
8568,"Just one last question umm, are you and your friends gonna be over here all the time like partying and hanging out?",3
8569,"Oh don't worry, I'm not really a party girl.",0
8570,"Whoa!! Now look, don't be just blurtin' stuff out. I want you to really think about your answers. Okay?",1
8571,You can call off the roommate search!  Hi! I'll be living here.,1
8572,"Oh don't listen to him, he's just some guy who really wants the apartment, but I don't think he's gonna get it.",4
8573,Why did you take the shower curtain down?,2
8574,That thing was a hazard!  I'm very safety conscious.,6
8575,Hi.,0
8576,"Hey man, how did the audition go?",0
8577,Estelle said I didn't get it.,4
8578,What?! Why? Joey you were so ready for it!,2
8579,"Yeah, I thought so too but, she said the casting people had some problems with me.",1
8580,No!,2
8581,"For all I know, she's trying to find me but couldn't because I kept moving around.",0
8582,"No, from now on, I'm staying in one place.",0
8583,Right here.,0
8584,"Well, it's getting late.",0
8585,"Yeah, we're gonna go.",0
8586,"Actually, do you guys mind staying here for a while?",0
8587,"Ugh, y'know, umm we gotta get up early and catch that plane for New York.",0
8588,"Yeah, it's a very large plane.",0
8589,That's cool.,0
8590,"But, we'll stay here with you.",0
8591,"Thanks guys!  I really appreciate this, y'know, but you don't have to rub my butt.",1
8592,"Hey, Mel Gibson and Clint Eastwood.",2
8593,They're not a couple!,2
8594,"Oh-okay, I get the game now.",0
8595,"Okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?",0
8596,Oh yeah!,1
8597,"Well okay, so then you're fine.",0
8598,The rule is when two actors are actually doing it off-stage all the sexual tension between them is gone.,0
8599,Okay?,0
8600,So as long as it's hot onstage you got nothing to worry about.,0
8601,"It's when the heat goes away, that's when you're in trouble.",0
8602,Really?,2
8603,"Look, you guys have been to every play I've ever been in, have I ever had chemistry on stage?",0
8604,No.,0
8605,Noooo!!,0
8606,"Ursula!  Wait! Err-err, it's me! Phoebe!",2
8607,"Oh, I thought there was a mirror there. Okay, bye-bye.",0
8608,"Wait a second! So, what's new with you?",2
8609,"Umm, nothing. I mean, I'm getting married next week.",0
8610,And your breasts! Hmm!!!,2
8611,Okay.,0
8612,"Umm look, you're coming on a little strong.",6
8613,"But I'm going to give you the benefit of the doubt, because it seems the universe really wants to be together.",0
8614,"So, why don't we just start over okay?",0
8615,And you can just tell me about yourself.,0
8616,All right.,0
8617,Okay.,0
8618,"I write erotic novels, for children.",0
8619,What?!,2
8620,They're wildly unpopular.,0
8621,Oh my God!,5
8622,"Oh also, you might be interested to know that I have a Ph.D.",0
8623,Wow! You do?,2
8624,"Yeah,  a Pretty Huge",1
8625,All right.,5
8626,"So, uh, how's she doing?",4
8627,The doctor says it's a matter of hours.,4
8628,"How-how are you, Mom?",4
8629,"Me? I'm fine, fine. I'm glad you're here. ...What's with your hair?",3
8630,What?,2
8631,What's different?,2
8632,Nothing.,0
8633,"Oh, maybe that's it.",0
8634,"She is unbelievable, our mother is...",3
8635,"Okay, relax, relax.",0
8636,"We are gonna be here for a while, it looks like, and we still have boyfriends and your career to cover.",0
8637,Oh God!,2
8638,The fuzzy little mints at the bottom of her purse.,0
8639,Oh!,2
8640,"...Yeah, they were gross.",5
8641,"Oh, you know what I loved?",1
8642,Her Sweet 'n' Los.,1
8643,How she was always stealing them from- from restaurants.,1
8644,"Not just restaurants, from our house.",0
8645,Maybe.,0
8646,You can't!,2
8647,Why?  Seriously I did not understand a word that    you said.,2
8648,In the hall.,0
8649,"Now, y'see, most people, when their pets pass on, they want 'em sorta laid out like they're sleeping.",0
8650,But occasionally you get your person who wants them in a pose.,0
8651,"Like, chasing their tail,  or, uh, jumping to catch a frisbee.",0
8652,"Joey, if I go first, I wanna be looking for my keys.",0
8653,That's a good one!,1
8654,"Hey, Joe.",0
8655,"Dad, Ronni's here.",0
8656,Huh?,2
8657,"So now, these are all the tuxedos that we make and if there's anything that you like, we can make you a deal.",0
8658,Anything at all.,0
8659,But these are the three that Monica pre-approved.,0
8660,"Well, thanks a lot for hookin' me up Rach. I want you to know that I want you to attend our wedding as my guest.",1
8661,I'm Monica's maid of honor. Okay? Don't try to blue pin me!,3
8662,"Oh here, I think this is us.  Yeah.",0
8663,Limited seating my ass. Let's see who made the cut.  Hi!,3
8664,I'm Monica Gellar. Who do you know the bride and groom?,0
8665,Used to work with her. Used to! I'm a relative and I didn't get invited! A,3
8666,"Stop saying, ""Blood"" to strangers.",4
8667,"So, how about you huh? How do you know the happy couple?",1
8668,"Okay, you're fine.",0
8669,"Monica, why have you brought me here of all places?!",2
8670,You'll see.,0
8671,"I tell you, this wedding is not going to happen.",1
8673,"Okay? But-but imagine a lot more lights, okay? And-and y'know fewer bricks, and-and-and flowers, and candles",0
8674,"And the musicians, look, they can go over here , okay? And the chairs can face this way , and…  You go.",0
8675,"But-but, if you don't love this, we'll do it in any other place at any other time.",0
8676,"Really, it's fine, whatever you want.",0
8677,It's perfect.,1
8678,"And, I don't know, if it starts to rain",1
8679,Well then we'll get wet.,3
8680,Ohh. And I don't even have a date.,4
8681,Coming.,0
8682,I have a bone to pick with you.,3
8683,Uh-oh.,6
8684,Yes! Ben learned a little trick.,3
8685,Oh yeah? Did he pull the old,2
8686,That's right! That's right!,1
8687,Oh that.,0
8688,Yeah that! You know I hate practical jokes! They're mean and they're stupid and-and I don't want my son learning them!,3
8689,Y'know what? It doesn't matter! Because it is not true!,3
8690,Okay.,0
8691,"And if it were true, how",0
8692,Ms. Monroe…  Oh there you go.,0
8693,Mark's a genius!,2
8694,Why?! How?! How is he a genius?,2
8695,"Look, don't you see what's happening here.",3
8696,"Instead of hitting on her right away, he's becoming her confidant.",3
8697,Now he's gonna be the guy she goes too to complain about you.,0
8698,What am I going to do?,6
8699,"Well, why don't you send her a musical bug, op, no you already did that.",0
8700,"All right look, you're going to have to go there yourself now, okay, make a few surprise visits.",0
8701,I don't know you guys.,6
8702,"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you.",5
8703,"And he's being Mr. Joe Sensitive, and she starts thinking 'Maybe this is the guy for me, because he understands me.'",5
8704,"And before you know it, she's with him.",3
8705,"And you'll be all, 'Ohh, man!'",3
8706,"And he'll be all, 'Yes!'",3
8707,"And us, we'll be like, 'Wh-whoa, dude.'",1
8708,"And pretty soon you'll be like,  'Hhiii,' and, and, and, 'I can't go, Rachel and Mark might be there.'",5
8709,"And we'll be like, 'Man get over it, it's been four years!!'",5
8710,He paints quite a picture doesn't he?,0
8711,"This is what I've got going for the party so far, liquor wise. Get a lot of liquor.",0
8712,Great. Great.,0
8713,"Okay, now uh, in terms of the invite list, I've got you, me, and Chandler and I'm gonna invite Gunther ‘cause, well, we've been talking about this pretty loud.",0
8714,I'll be there.,0
8716,"Listen, I know this is your party, but I'd really like to the number of museum geeks that are gonna be there.",0
8717,"Yeah. Tell ya what, let's not invite any of the anthropologists, only the dinosaur dudes!",0
8718,Okay! We'll need a six-pack of,0
8719,"Hey guys, what are you doing?",0
8720,"Hey, y'know what, if you're gonna do that, if you're gonna name him Joey, you should name him Chandler.",0
8721,"Oh, come on!",4
8722,"Chandler's funny, sophisticated, and he's very loveable, once you get to know him.",0
8723,"Oh well, hey, Joey's loveable too! But the thing about Joey is, if you need him, he'll be there.",0
8724,"Well, Chandler will be there for you too.",0
8725,"I mean, well, he might be a little late, but-but, he'll be there.",0
8726,"And he'll bring you some cold soda, if want you need him for is that you're really hot.",0
8727,What do ya say? What do ya say?,0
8728,"Well, I, I like the idea of naming him after someone I love, and Joey and Chandler are great names.",0
8729,"But, all right, I don't....maybe I'll just name him The Hulk.",0
8730,I knew I shouldn't have mentioned it! That's what I wanted to name my kid!,4
8731,"What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.",4
8732,I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!,2
8733,"Well, at least she had the chance to leave a man at the altar...",1
8734,What's that supposed to mean?,2
8735,Nothing! It's an expression.,0
8736,No it's not.,0
8737,Don't listen to your mother.,0
8738,"You're independent, and you always have been!",0
8739,"Even when you were a kid... and you were chubby, and you had no friends, you were just fine!",0
8740,"And you would read alone in your room, and your puzzles...",0
8741,PBS Telethon.,0
8742,Hi Joey.,0
8743,Hey Pheebs!,1
8744,I,0
8745,"$200? Are you sure Pheebs? I mean, after what",2
8746,"Oh, I'm still mad at them but I also now that they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not",3
8747,What kind of problem?,2
8748,"Well to tell you the truth, they uh,  they had a problem with the bag!",4
8749,Oh my God!,2
8751,Y'know what? It was a stupid play anyway!,4
8752,"Y'know, Joey, I think it's time to give up the bag.",4
8753,I don't wanna give up the bag.,4
8754,I don't have to give up the bag!,3
8755,Do I Rach?,4
8756,"Oh, you think I should give up the bag!",3
8757,"Honey wait, Joey, I'm sorry I mean as terrific as I think you are with it",0
8759,I just don't know if the world is ready for you and your bag.,4
8760,I can't believe I'm hearing this!,4
8761,Wait a minute!,4
8762,Wait a minute!,3
8763,"I'm not saying that you shouldn't have a bag, I just....it's just there are other bags that are a little less umm,  controversial.",0
8764,"Yeah umm, they're called wallets.",0
8765,I think you'll find this room more to your liking.,0
8766,"Okay, great.",1
8767,They say he's only got half a tank left.,0
8768,Half a tank? We still got a lot of high-speed chasing to do!,2
8769,We're switching rooms again.,3
8770,What? Why?,2
8771,"This is a garden view room, and we paid for an ocean view room.",3
8772,Our last ocean view room was unacceptable to you.,1
8773,"Excuse me, umm, can I talk to you over here for just a second?",3
