,text,label
14, You are really tough . You got a deal . ,5
15, Thanks ! ,4
12, Thank you . Have a nice day . ,4
13, Thanks and you too . ,4
9," Thank you , bye ! ",4
1, No sweat ! Think nothing of it . ,4
5, Thank you very much . I have been looking for it for a long time.Is this the latest edition ? ,4
6, Thank you . ,4
7, Thank you very much . Hope you enjoy your stay . ,4
3, These postcards are great . I want to buy a dozen with different pictures . ,4
7, OK . Here is the money . Thank you very much . ,4
8, You are welcome . ,4
0,I don't understand why I'm being arrested . ,1
2, A warrant for what ? ,1
4, What does that mean ? ,1
6, I wasn't aware that I had to go to court . ,1
8, I don't find this fair . ,1
10, Don't I have any rights ? ,1
4," Thank you very much . By the way , where are the vegetables ? ",4
0,Kata ! You've got a beautiful singing voice . You hit the high notes perfectly . ,4
1, Thank you for your compliment . But you are exaggerating . I think you are destined to be a singer . You have the best voice ! ,4
2, Thank you . Maybe we can sing a song together . Would you like to sing with me ? ,4
3," Yes , I'd like to . It's my honor . Let's pick a song . ",4
2," 30,000 NT for ginseng ? ! Do I have to buy a whole jin ? ",6
4, Whew ! That sounds more like my price range . I'll take two liangs . ,4
7," That's a lucky fruit called hong zat ! People say that if you eat them , you will have your first son very soon ! ",4
9," Gui yuan are lucky , too ! If you eat them , you'll have a very sweet life ! ",4
7," That ' s a good idea . Remember that if the parents watch too much tv , the kids will probably follow suit . ",4
9," Yes , I'd like to give it a try . ",4
0,"Happy birthday , John . Many happy returns of the day ! ",4
1," Thank you , Alice . Come in to the dining-room . I ' m going to cut the cake soon . Have some please . ",4
3, Ok . I ' m pretty happy and I can go abroad . ,4
4, Sure . We hope your wish will come true . ,4
1, That's a good idea . Let's bring our trunks and towels . ,4
10," I want you in bed , right now , so sweet dreams . ",4
11, Fine . Sleep well yourself . ,4
11," Oh , er ... sorry that's because we didn't have time to clean it . ",5
4, Cool ! But isn't that a hot air popcorn popper ? ,4
6, The beans will burn . I know . I've tasted burnt coffee before ... yuck ! ,4
16, Thank you . Here's your key and receipt . Your room number is 408 . A porter will take your luggage to your room . The elevator is just around the corner . ,4
17, Thank you very much . ,4
18," It is my pleasure , sir . I wish you a pleasant stay here . Goodbye ! ",4
19, Bye-bye ! ,4
2, The subway ? But is there a subway station next to my hotel ? I have to go between the conference center and the hotel several times a day ... ,6
8, Maybe I just shouldn ' t show the income then . ,5
6, Very funny . What's wrong with you today ? You are my secretary and you are not supposed to talk to me in that tone of voice . Do you know that ? ,1
7," What do you expect ? I've been working for you for three years , and you've never given me a holiday . I don't feel well today , because I have a terrible headache . I am not in the mood for being gentle and polite . If you can't stand it , it's your problem . I am not going to change , because I think it suits you best . ",1
4," Woo , that's quite convenient . ",4
1, It ' s my pleasure . ,4
9, nobody exercises anymore-not even kids ! The average american home has the TV on for 6 hours a day ! ,6
10," wow ! No wonder people are so fat . Say , Carl , looks like you could be doing a bit more exercising . ",6
3, Thank you . ,4
1," Oh , I thought I could make a right turn on red here . ",6
4," I am sorry , sir . But may I see your driver's license and insurance policy , PLS ? I have to give you a ticket . ",5
7," Thank you , Ma ' am . ",4
7, That sounds like a great breakfast . ,4
8," It's good , and it's easy to make . ",4
9, That sounds like a very quick meal . ,4
1," Yes , of course . I love the picnic party . It ' s really family fun time . ",4
3," Right , she is so excited and simply can ' t wait . ",4
4," There are times of games planned , should have a grand time . ",4
1," I'd love to . I heard about Halloween when I was in Beijing . It's kind of a children's day . Small kids get dressed up , then walk around with paper bags or baskets , knocking on the neighbor's ",4
3, That's kind of cool . But what's the trick mean ? ,4
5," That sounds kind of fun , maybe I can get tighter with my friends that night . ",4
7, That does sound a lot of fun . ,4
3, I am sorry . There is a speed limit . ,5
4," Oh , my god . ",5
1," Oh , my computer crashed again ! ",6
4," $ 900 a month ? We don ' t often have apartment as inexpensive as that . We have one apartment for $ 985 a month today , on Eleventh Avenue . It ' s near the municipal buildings . ",6
10, Thank you so much for helping me . ,4
0,How time flies ! We have been lovers for nearly a year . We hit it off instantly . ,4
7, That's right.Thank you . ,4
13, DVD ? Isn't that like a CD ? ,6
2," Woo , your home will beautiful on Christmas . ",4
3, Sure thing . ,4
5, Thanks . ,4
0,"We have successfully fulfilled our work plan . In fact , we are No . 1 in terms of market share . ",4
1, You have gotten amazing success . Congratulations ! ,4
3, Without a doubt . Relevant department will try their best . ,4
4, Really ? What can I do now ? I can't miss the important meeting . ,5
1, By all means . ,4
2, That sounds good . Let me see one . ,4
6," Well , that's reasonable . I'll take it . ",4
7, Excellent . Would you like anything else ? ,4
11, Here's your change . Thank you for shopping with us . ,4
9, Thank you very much . ,4
10," Thank you very much , madam . Here are some samples of our products . Do try them out . ",4
0,This book I'm reading about Yoga is really interesting . ,4
12, That's so kind of you . Thank you very much ! ,4
13, You're welcome . Now smile ... ,4
3, Is that so ? So far we haven't had any complaint of this kind . Our mushrooms have enjoyed a good reputation for their superior quality for years . We are really at a loss to understand why your lot was found moldy and wormeaten . Have you any evidence ? ,6
2, I know the feeling . I ' m calling to let you know about this new Italian place I found . It ' s right around the corner . ,4
3, I ' ll have to try it . You know how I am about Italian food ! What ' s the name ? ,4
3," It ' s not really an occasion , it ' s more like I ' m sorry . ",5
10," Get out of my store , you jerk ! ",1
12," Oh , right.Thanks for your help . ",4
13, Don ' t mention it . ,4
10, I see that . That was a nice ride . ,4
11, I'm glad to hear it . ,4
4," thank you , I'll wait here . ",4
6," Thanks a lot . By the way , do you make the deliveries ? ",4
10," Ok , thank you . ",4
1, I'm very busy these days . It seems I can never finish my work . ,5
3, I'll try . I'm under a lot of pressure right now . ,5
5, I can't . I am really behind of my work . ,5
10, Sure can . ,4
11, Thanks a lot . ,4
12, No problem . ,4
13, Bye . ,4
14, Goodbye . ,4
0,I'm calling to tell you the shipment has arrived in good condition . ,4
1, That's good ! This is our first transaction . I hope you'll be entirely satisfied with this initial shipment . ,4
2, Quite satisfied . I'm looking forward to our future cooperation . ,4
4," OK , Sir . We will arrange it for you . ",4
5," No , thanks . I am very grateful that you can come to the hospital to visit me . ",4
2," Oh ! The view is great ! Mountains , fresh air ! Stars ? ",4
3, This balcony is perfect for barbecuing . ,4
4, And we could get a dog ! ,4
0,John ! Wait a second ! I was just heading downstairs for a cup of coffee . You want to come ? I ' Ve got some good news ! ,4
1, Sure . Let me just grab my wallet . You certainly do look happy this morning . ,4
2, I am . Don ' t worry about getting your wallet . It ' s my treat . ,4
3, This is a first ! You must have won the lottery . ,4
1," No , really ? ",6
4," Sure . I love this place , especially the decoration . So tasteful ! ",4
10, Cool . Thanks . ,4
0,What a nice day ! ,4
1, Yes . How about going out and enjoying the sunshine on the grass ? ,4
3," Hey , darling , I think I might have a little heatstroke from being in the sun all day . I was so relaxed . It felt as if I were in another world . ",4
4," Exactly . You know , the sunshine and wind remind me of our honeymoon . You remember ? The island , the sound of the waves , the salty sea air and the sunshine ... ",4
6," Why not go again to celebrate our one-year anniversary ? We can go to the same beach , stay in the same hotel and enjoy a dinner in the same restaurant . ",4
10, Ok . I'll make the arrangements . It will be great . ,4
11, Wonderful ! I'll start packing our suitcases . ,4
5, That sounds fine . I'll bring in my passport and everything tomorrow . Thanks . ,4
8," Oh , boy . His wife can't be happy about that . ",6
0,"I'm sorry , sir . I'm going to have to ask you to leave . ",5
1, What ? I was just having a friendly conversation with the lady here ... ,6
6," Enjoy your drink , sir . ",4
1, Thanks for reminding me . It always slips my mind . ,4
3, Cool ! That's a great idea . What did you have in mind ? ,4
6," No , ties . And there's a tie store . Let's go ! ",4
0,This is where we sing ? These booths are so comfortable I think I could fall asleep ! ,4
4, Well ... the beer sounds good ! ,4
2, Great . I'll take one . ,4
4, Wow . That sounds like a bargain . I'm running low on facial moisturizer and powder . Could you ring those up for me along with the lipstick ? ,4
4," Yes , very much . Which one is the latest ? ",4
6, Thank you for your help . ,4
7, My pleasure . ,4
0,"Dam it , I'm running out of money again , I really need to balance my budget and handle my money better . ",5
3," That's wonderful . By the way , what kind of cabin will I have ? ",4
1," Congratulations ! So , have you started planning your move ? ",4
6, Oh . that's very nice of him . ,4
2, My name is Jane Greenwood.Glad to meet you . ,4
3," I'm Mary Smith.Nice to meet you , too . ",4
9, Sounds good to me . ,4
